;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nacelle NC10...;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;- Tableau des résultats -;;;
 n° point;Temps (s);Consigne tangage (degrés);Temps (s);Angle axe tangage (degrés);Temps (s);Consigne tangage (degrés);Temps (s);Angle axe tangage (degrés);Temps (s);Consigne tangage (degrés);Temps (s);Angle axe tangage (degrés);Temps (s);Consigne tangage (degrés);Temps (s);Angle axe tangage (degrés);Temps (s);Consigne tangage (degrés);Temps (s);Angle axe tangage (degrés);Temps (s);Consigne tangage (degrés);Temps (s);Angle axe tangage (degrés);Temps (s);Consigne tangage (degrés);Temps (s);Angle axe tangage (degrés);Temps (s);Consigne tangage (degrés);Temps (s);Angle axe tangage (degrés);Temps (s);Consigne tangage (degrés);Temps (s);Angle axe tangage (degrés);Temps (s);Consigne tangage (degrés);Temps (s);Angle axe tangage (degrés); n° point;Temps (s);Consigne tangage (degrés);Temps (s);Angle axe tangage (degrés)
185;0,754852;3,481;0,754852;4,839;0,756175;-4,996;0,756175;-5,669;0,751801;-0,113;0,751801;1,211;0,756176;4,23;0,756176;4,759;0,756236;0,78;0,756236;-1,886;0,756228;-4,905;0,756228;-6,526;0,752092;0,438;0,752092;-4,326;0,755987;-1,837;0,755987;7,361;0,756254;1,45;0,756254;-2,163;0,756217;-3,732;0,756217;0,825;185;0,755189;3,034;0,755189;0,934
186;0,758955;3,435;0,758955;4,79;0,760233;-4,99;0,760233;-5,668;0,755896;-0,37;0,755896;0,823;0,760263;4,414;0,760263;5,356;0,760326;1,283;0,760326;-1,489;0,760297;-4,741;0,760297;-6,795;0,756187;1,281;0,756187;-3,099;0,760072;-2,957;0,760072;9,929;0,760342;-0,134;0,760342;-0,304;0,760276;-4,721;0,760276;2,356;186;0,759271;4,594;0,759271;-0,153
187;0,763059;3,388;0,763059;4,732;0,764353;-4,98;0,764353;-5,656;0,759983;-0,626;0,759983;0,447;0,764369;4,575;0,764369;5,857;0,764427;1,774;0,764427;-1,09;0,764394;-4,497;0,764394;-6,95;0,760274;2,086;0,760274;-1,802;0,764149;-3,882;0,764149;11,659;0,764418;-1,7;0,764418;1,57;0,764386;-4,991;0,764386;3,504;187;0,76341;4,967;0,76341;-1,175
188;0,767154;3,34;0,767154;4,681;0,768442;-4,966;0,768442;-5,628;0,764116;-0,882;0,764116;0,098;0,768453;4,711;0,768453;6,215;0,768504;2,242;0,768504;-0,684;0,768499;-4,179;0,768499;-6,95;0,764355;2,829;0,764355;-0,494;0,768255;-4,558;0,768255;12,473;0,768597;-3,125;0,768597;3,365;0,768488;-4,485;0,768488;4,11;188;0,767472;4,055;0,767472;-1,774
189;0,771302;3,291;0,771302;4,629;0,772519;-4,95;0,772519;-5,599;0,768181;-1,132;0,768181;-0,245;0,772558;4,821;0,772558;6,402;0,772611;2,691;0,772611;-0,231;0,772603;-3,792;0,772603;-6,824;0,768484;3,496;0,768484;0,837;0,772334;-4,93;0,772334;12,437;0,772614;-4,182;0,772614;4,881;0,772565;-3,292;0,772565;4,146;189;0,771562;2,094;0,771562;-1,815
190;0,775358;3,243;0,775358;4,582;0,776624;-4,93;0,776624;-5,563;0,77228;-1,382;0,77228;-0,578;0,776679;4,906;0,776679;6,432;0,776732;3,112;0,776732;0,296;0,776681;-3,344;0,776681;-6,58;0,77255;4,051;0,77255;2,178;0,776437;-4,98;0,776437;11,738;0,776715;-4,834;0,776715;5,811;0,776673;-1,58;0,776673;3,543;190;0,77567;-0,42;0,77567;-1,257
191;0,779431;3,194;0,779431;4,541;0,780752;-4,907;0,780752;-5,536;0,776382;-1,627;0,776382;-0,919;0,780748;4,963;0,780748;6,313;0,780801;3,495;0,780801;0,921;0,780789;-2,838;0,780789;-6,241;0,776642;4,492;0,776642;3,498;0,780564;-4,698;0,780564;10,392;0,780818;-4,99;0,780818;6,165;0,780781;0,377;0,780781;2,468;191;0,779763;-2,817;0,779763;-0,225
192;0,783538;3,144;0,783538;4,507;0,784825;-4,881;0,784825;-5,513;0,780462;-1,868;0,780462;-1,267;0,784847;4,994;0,784847;6,096;0,784907;3,845;0,784907;1,645;0,784889;-2,285;0,784889;-5,795;0,780745;4,801;0,780745;4,778;0,784624;-4,113;0,784624;8,497;0,784897;-4,635;0,784897;5,929;0,784852;2,26;0,784852;0,939;192;0,783839;-4,48;0,783839;1,017
193;0,787641;3,094;0,787641;4,471;0,788912;-4,851;0,788912;-5,503;0,784567;-2,104;0,784567;-1,64;0,78895;4,998;0,78895;5,826;0,789009;4,154;0,789009;2,432;0,788967;-1,699;0,788967;-5,259;0,784845;4,969;0,784845;5,979;0,788725;-3,253;0,788725;5,987;0,789003;-3,801;0,789003;5,278;0,78901;3,825;0,78901;-0,732;193;0,787941;-4,992;0,787941;2,201
194;0,79172;3,043;0,79172;4,426;0,793016;-4,818;0,793016;-5,489;0,788645;-2,334;0,788645;-2,019;0,793027;4,975;0,793027;5,571;0,793088;4,417;0,793088;3,27;0,793078;-1,079;0,793078;-4,627;0,78898;4,99;0,78898;7,007;0,792839;-2,175;0,792839;2,973;0,793106;-2,577;0,793106;4,179;0,793068;4,765;0,793068;-2,415;194;0,79204;-4,208;0,79204;2,946
195;0,795825;2,992;0,795825;4,381;0,797096;-4,783;0,797096;-5,475;0,792749;-2,559;0,792749;-2,395;0,797129;4,925;0,797129;5,352;0,797166;4,633;0,797166;4,114;0,797164;-0,445;0,797164;-3,895;0,793042;4,866;0,793042;7,765;0,796915;-0,963;0,796915;-0,424;0,797183;-1,097;0,797183;2,722;0,797146;4,981;0,797146;-3,668;195;0,796152;-2,325;0,796152;3,171
196;0,799933;2,94;0,799933;4,324;0,801206;-4,743;0,801206;-5,457;0,796859;-2,777;0,796859;-2,757;0,801234;4,849;0,801234;5,207;0,801286;4,803;0,801286;4,965;0,801263;0,198;0,801263;-3,109;0,797117;4,6;0,797117;8,248;0,801019;0,32;0,801019;-3,863;0,801292;0,506;0,801292;0,865;0,801257;4,426;0,801257;-4,431;196;0,800234;0,147;0,800234;2,757
197;0,804007;2,888;0,804007;4,263;0,805285;-4,701;0,805285;-5,441;0,800957;-2,987;0,800957;-3,075;0,80537;4,745;0,80537;5,137;0,805379;4,92;0,805379;5,754;0,805367;0,839;0,805367;-2,317;0,801225;4,196;0,801225;8,436;0,805124;1,582;0,805124;-6,958;0,805392;2,055;0,805392;-1,191;0,805353;3,186;0,805353;-4,42;197;0,804338;2,592;0,804338;1,817
198;0,80811;2,835;0,80811;4,197;0,809388;-4,656;0,809388;-5,426;0,805034;-3,189;0,805034;-3,328;0,809431;4,617;0,809431;5,155;0,809452;4,985;0,809452;6,449;0,809461;1,464;0,809461;-1,568;0,805326;3,67;0,805326;8,327;0,809216;2,736;0,809216;-9,534;0,80947;3,385;0,80947;-3,21;0,809451;1,453;0,809451;-3,739;198;0,80844;4,363;0,80844;0,595
199;0,81221;2,782;0,81221;4,141;0,813498;-4,607;0,813498;-5,412;0,809147;-3,383;0,809147;-3,493;0,813505;4,465;0,813505;5,245;0,813582;4,998;0,813582;6,967;0,813552;2,065;0,813552;-0,823;0,809407;3,039;0,809407;7,937;0,813311;3,711;0,813311;-11,388;0,813577;4,377;0,813577;-4,907;0,813544;-0,504;0,813544;-2,388;199;0,812536;5;0,812536;-0,604
200;0,816299;2,728;0,816299;4,075;0,817593;-4,556;0,817593;-5,387;0,813244;-3,568;0,813244;-3,582;0,817608;4,287;0,817608;5,378;0,817731;4,957;0,817731;7,279;0,817658;2,634;0,817658;-0,094;0,813499;2,317;0,813499;7,281;0,817413;4,443;0,817413;-12,585;0,817662;4,916;0,817662;-6,029;0,817617;-2,373;0,817617;-0,604;200;0,816666;4,33;0,816666;-1,456
201;0,820383;2,674;0,820383;4,004;0,821674;-4,501;0,821674;-5,343;0,817341;-3,744;0,817341;-3,586;0,821713;4,086;0,821713;5,514;0,821761;4,865;0,821761;7,368;0,821733;3,155;0,821733;0,643;0,817614;1,522;0,817614;6,408;0,821491;4,879;0,821491;-13,027;0,82177;4,952;0,82177;-6,598;0,821721;-3,89;0,821721;1,415;201;0,82074;2,551;0,82074;-1,807
202;0,824484;2,619;0,824484;3,927;0,825781;-4,444;0,825781;-5,289;0,82141;-3,908;0,82141;-3,547;0,825793;3,864;0,825793;5,618;0,825853;4,721;0,825853;7,246;0,825833;3,627;0,825833;1,387;0,82169;0,691;0,82169;5,36;0,825593;4,997;0,825593;-12,986;0,82587;4,478;0,82587;-6,557;0,825825;-4,802;0,825825;3,172;202;0,824831;0,106;0,824831;-1,479
203;0,828605;2,564;0,828605;3,846;0,829883;-4,383;0,829883;-5,226;0,825513;-4,064;0,825513;-3,476;0,829897;3,62;0,829897;5,66;0,829957;4,526;0,829957;6,947;0,82994;4,04;0,82994;2,16;0,825794;-0,166;0,825794;4,213;0,829686;4,785;0,829686;-12,336;0,829954;3,548;0,829954;-6,035;0,829927;-4,968;0,829927;4,435;203;0,828902;-2,355;0,828902;-0,723
204;0,832666;2,509;0,832666;3,759;0,833961;-4,32;0,833961;-5,154;0,829621;-4,209;0,829621;-3,416;0,834;3,357;0,834;5,609;0,83403;4,286;0,83403;6,518;0,834048;4,385;0,834048;2,972;0,829898;-1,019;0,829898;2,995;0,833805;4,254;0,833805;-11,165;0,834056;2,25;0,834056;-4,806;0,834009;-4,368;0,834009;5,021;204;0,833002;-4,222;0,833002;0,378
205;0,836772;2,453;0,836772;3,674;0,838093;-4,253;0,838093;-5,079;0,833722;-4,342;0,833722;-3,385;0,838094;3,076;0,838094;5,478;0,838139;3,997;0,838139;6,026;0,838132;4,656;0,838132;3,789;0,833985;-1,838;0,833985;1,726;0,837889;3,448;0,837889;-9,351;0,838158;0,721;0,838158;-3,055;0,83812;-3,086;0,83812;4,957;205;0,83716;-4,995;0,83716;1,388
206;0,840866;2,397;0,840866;3,604;0,842171;-4,185;0,842171;-5,003;0,837799;-4,464;0,837799;-3,404;0,842188;2,778;0,842188;5,255;0,842217;3,669;0,842217;5,52;0,842255;4,853;0,842255;4,588;0,838093;-2,607;0,838093;0,402;0,84197;2,417;0,84197;-6,945;0,842235;-0,873;0,842235;-0,728;0,842202;-1,336;0,842202;4,241;206;0,841196;-4,47;0,841196;2,115
207;0,844982;2,34;0,844982;3,531;0,846263;-4,113;0,846263;-4,935;0,841903;-4,574;0,841903;-3,475;0,846287;2,465;0,846287;4,971;0,846321;3,3;0,846321;5,059;0,846318;4,967;0,846318;5,33;0,842195;-3,298;0,842195;-0,938;0,846071;1,222;0,846071;-3,899;0,84634;-2,388;0,84634;1,656;0,846302;0,628;0,846302;2,962;207;0,845297;-2,786;0,845297;2,3
208;0,849059;2,283;0,849059;3,462;0,850361;-4,038;0,850361;-4,863;0,846048;-4,673;0,846048;-3,595;0,850367;2,14;0,850367;4,627;0,850429;2,895;0,850429;4,665;0,850421;5;0,850421;6,009;0,846273;-3,889;0,846273;-2,309;0,850177;-0,056;0,850177;-0,347;0,850444;-3,657;0,850444;3,971;0,850382;2,485;0,850382;1,224;208;0,849401;-0,376;0,849401;1,991
209;0,853162;2,226;0,853162;3,393;0,854485;-3,961;0,854485;-4,78;0,850128;-4,758;0,850128;-3,756;0,8545;1,799;0,8545;4,251;0,854547;2,458;0,854547;4,358;0,854516;4,95;0,854516;6,553;0,850379;-4,369;0,850379;-3,67;0,854307;-1,337;0,854307;3,357;0,854592;-4,556;0,854592;5,733;0,854503;3,974;0,854503;-0,771;209;0,853478;2,117;0,853478;1,229
210;0,857295;2,167;0,857295;3,328;0,858633;-3,88;0,858633;-4,684;0,854222;-4,831;0,854222;-3,948;0,858557;1,455;0,858557;3,838;0,858607;2,002;0,858607;4,129;0,858605;4,818;0,858605;6,93;0,854474;-4,72;0,854474;-4,914;0,85836;-2,507;0,85836;6,826;0,858634;-4,971;0,858634;6,884;0,85859;4,836;0,85859;-2,747;210;0,857593;4,079;0,857593;0,209
211;0,861371;2,109;0,861371;3,258;0,86274;-3,797;0,86274;-4,59;0,858281;-4,89;0,858281;-4,17;0,86266;1,099;0,86266;3,399;0,862731;1,517;0,862731;3,983;0,862706;4,607;0,862706;7,106;0,85856;-4,932;0,85856;-5,982;0,86244;-3,522;0,86244;9,589;0,862756;-4,883;0,862756;7,19;0,862694;4,951;0,862694;-4,386;211;0,861682;4,974;0,861682;-0,802
212;0,865465;2,051;0,865465;3,194;0,866843;-3,712;0,866843;-4,487;0,862388;-4,937;0,862388;-4,406;0,866764;0,737;0,866764;2,928;0,866806;1,022;0,866806;3,867;0,866783;4,321;0,866783;7,08;0,86268;-5;0,86268;-6,855;0,866567;-4,314;0,866567;11,529;0,866822;-4,299;0,866822;6,769;0,866769;4,305;0,866769;-5,382;212;0,865759;4,586;0,865759;-1,695
213;0,869536;1,992;0,869536;3,12;0,870882;-3,626;0,870882;-4,38;0,86649;-4,971;0,86649;-4,657;0,870963;0,362;0,870963;2,425;0,870905;0,514;0,870905;3,741;0,870886;3,962;0,870886;6,856;0,86675;-4,921;0,86675;-7,524;0,870661;-4,815;0,870661;12,445;0,870922;-3,271;0,870922;5,634;0,870873;2,988;0,870873;-5,637;213;0,869864;3,008;0,869864;-2,083
214;0,873639;1,933;0,873639;3,035;0,875042;-3,535;0,875042;-4,264;0,870567;-4,992;0,870567;-4,904;0,87504;-0,004;0,87504;1,908;0,87498;0,002;0,87498;3,582;0,87505;3,53;0,87505;6,468;0,870848;-4,697;0,870848;-7,974;0,874811;-5;0,874811;12,566;0,875003;-1,912;0,875003;3,917;0,87501;1,192;0,87501;-5,218;214;0,873967;0,647;0,873967;-1,886
215;0,877748;1,873;0,877748;2,946;0,879182;-3,441;0,879182;-4,151;0,87467;-5;0,87467;-5,146;0,879121;-0,37;0,879121;1,384;0,879087;-0,513;0,879087;3,348;0,87908;3,055;0,87908;5,974;0,874981;-4,332;0,874981;-8,196;0,878838;-4,855;0,878838;11,825;0,879105;-0,351;0,879105;1,85;0,879068;-0,755;0,879068;-4,113;215;0,878044;-1,866;0,878044;-1,018
216;0,881823;1,814;0,881823;2,852;0,883207;-3,349;0,883207;-4,027;0,878773;-4,994;0,878773;-5,373;0,883151;-0,729;0,883151;0,861;0,883191;-1,022;0,883191;3,01;0,883158;2,524;0,883158;5,41;0,879044;-3,847;0,879044;-8,195;0,882943;-4,39;0,882943;10,428;0,88321;1,247;0,88321;-0,429;0,883171;-2,606;0,883171;-2,41;216;0,882155;-3,914;0,882155;0,132
217;0,885927;1,754;0,885927;2,759;0,887279;-3,253;0,887279;-3,902;0,882843;-4,976;0,882843;-5,571;0,887311;-1,096;0,887311;0,334;0,887269;-1,517;0,887269;2,549;0,88726;1,948;0,88726;4,843;0,883144;-3,244;0,883144;-7,956;0,887018;-3,641;0,887018;8,365;0,887282;2,706;0,887282;-2,571;0,887249;-4,045;0,887249;-0,459;217;0,886269;-4,94;0,886269;1,572
218;0,890031;1,693;0,890031;2,667;0,89135;-3,154;0,89135;-3,773;0,886958;-4,944;0,886958;-5,727;0,891457;-1,456;0,891457;-0,18;0,891374;-2;0,891374;1,97;0,891365;1,34;0,891365;4,296;0,887246;-2,546;0,887246;-7,495;0,891123;-2,646;0,891123;5,696;0,891391;3,9;0,891391;-4,417;0,891352;-4,866;0,891352;1,48;218;0,890419;-4,667;0,890419;2,747
219;0,894112;1,633;0,894112;2,581;0,895444;-3,054;0,895444;-3,654;0,891132;-4,898;0,891132;-5,834;0,895511;-1,8;0,895511;-0,699;0,895493;-2,463;0,895493;1,281;0,895447;0,713;0,895447;3,743;0,891324;-1,777;0,891324;-6,824;0,895223;-1,478;0,895223;2,621;0,895498;4,691;0,895498;-5,668;0,895458;-4,932;0,895458;3,021;219;0,894523;-3,176;0,894523;3,532
220;0,898213;1,572;0,898213;2,493;0,899552;-2,95;0,899552;-3,554;0,895149;-4,841;0,895149;-5,889;0,89954;-2,132;0,89954;-1,233;0,899584;-2,896;0,899584;0,503;0,899548;0,071;0,899548;3,187;0,895433;-0,951;0,895433;-5,964;0,899305;-0,218;0,899305;-0,725;0,899576;4,997;0,899576;-6,27;0,899535;-4,238;0,899535;4,097;220;0,898551;-0,905;0,898551;3,662
221;0,9023;1,511;0,9023;2,418;0,90365;-2,845;0,90365;-3,468;0,899252;-4,77;0,899252;-5,892;0,90363;-2,458;0,90363;-1,786;0,903713;-3,303;0,903713;-0,361;0,903671;-0,575;0,903671;2,63;0,899534;-0,098;0,899534;-4,938;0,903425;1,068;0,903425;-3,997;0,903686;4,792;0,903686;-6,119;0,903659;-2,876;0,903659;4,48;221;0,902657;1,639;0,902657;3,181
222;0,906412;1,449;0,906412;2,337;0,907732;-2,739;0,907732;-3,388;0,903328;-4,687;0,903328;-5,844;0,907699;-2,769;0,907699;-2,346;0,907752;-3,666;0,907752;-1,305;0,907762;-1,207;0,907762;2,078;0,903612;0,754;0,903612;-3,777;0,907519;2,275;0,907519;-6,968;0,90779;4,093;0,90779;-5,365;0,907748;-1,08;0,907748;4,27;222;0,906731;3,743;0,906731;2,174
223;0,91051;1,387;0,91051;2,256;0,911836;-2,63;0,911836;-3,315;0,907448;-4,59;0,907448;-5,748;0,911804;-3,068;0,911804;-2,892;0,911863;-3,998;0,911863;-2,309;0,911836;-1,817;0,911836;1,485;0,907715;1,588;0,907715;-2,53;0,91162;3,335;0,91162;-9,307;0,911868;2,981;0,911868;-4,039;0,911825;0,877;0,911825;3,39;223;0,910834;4,891;0,910834;1,018
224;0,914587;1,326;0,914587;2,177;0,915909;-2,521;0,915909;-3,253;0,91154;-4,482;0,91154;-5,624;0,915917;-3,351;0,915917;-3,389;0,915957;-4,285;0,915957;-3,301;0,91594;-2,4;0,91594;0,871;0,911799;2,372;0,911799;-1,249;0,915695;4,17;0,915695;-10,921;0,915973;1,555;0,915973;-2,269;0,915926;2,71;0,915926;2,058;224;0,914937;4,767;0,914937;0,046
225;0,918692;1,263;0,918692;2,103;0,920015;-2,408;0,920015;-3,198;0,915619;-4,363;0,915619;-5,469;0,919985;-3,613;0,919985;-3,795;0,920058;-4,527;0,920058;-4,202;0,920048;-2,945;0,920048;0,209;0,915897;3,089;0,915897;0,024;0,919804;4,736;0,919804;-11,71;0,920053;-0,021;0,920053;-0,375;0,920014;4,119;0,920014;0,362;225;0,919025;3,411;0,919025;-0,533
226;0,922814;1,201;0,922814;2,034;0,924099;-2,295;0,924099;-3,157;0,919725;-4,231;0,919725;-5,296;0,924104;-3,859;0,924104;-4,09;0,924137;-4,721;0,924137;-4,966;0,92413;-3,438;0,92413;-0,489;0,92001;3,717;0,92001;1,311;0,923886;4,988;0,923886;-11,833;0,924173;-1,61;0,924173;1,557;0,924117;4,894;0,924117;-1,345;226;0,923147;1,153;0,923147;-0,564
227;0,92688;1,138;0,92688;1,977;0,928204;-2,18;0,928204;-3,127;0,923831;-4,088;0,923831;-5,107;0,928206;-4,082;0,928206;-4,279;0,928248;-4,865;0,928248;-5,584;0,928237;-3,876;0,928237;-1,267;0,924116;4,235;0,924116;2,604;0,927992;4,912;0,927992;-11,385;0,928267;-3,023;0,928267;3,391;0,928222;4,909;0,928222;-2,794;227;0,927235;-1,386;0,927235;-0,039
228;0,930978;1,076;0,930978;1,926;0,932308;-2,063;0,932308;-3,107;0,927902;-3,935;0,927902;-4,908;0,932295;-4,283;0,932295;-4,373;0,93232;-4,958;0,93232;-6,059;0,932312;-4,248;0,932312;-2,136;0,928196;4,625;0,928196;3,867;0,932068;4,515;0,932068;-10,394;0,932339;-4,122;0,932339;4,941;0,932327;4,162;0,932327;-3,738;228;0,931314;-3,564;0,931314;0,862
229;0,935085;1,013;0,935085;1,877;0,936401;-1,945;0,936401;-3,093;0,932006;-3,771;0,932006;-4,698;0,936374;-4,46;0,936374;-4,391;0,936425;-4,998;0,936425;-6,39;0,936423;-4,552;0,936423;-3,054;0,932297;4,882;0,932297;5,094;0,93618;3,816;0,93618;-9,018;0,936444;-4,806;0,936444;5,945;0,936411;2,776;0,936411;-3,978;229;0,935416;-4,83;0,935416;2,008
230;0,93921;0,949;0,93921;1,837;0,940498;-1,826;0,940498;-3,086;0,936114;-3,597;0,936114;-4,486;0,940476;-4,614;0,940476;-4,368;0,940534;-4,985;0,940534;-6,581;0,940523;-4,78;0,940523;-3,942;0,936376;4,994;0,936376;6,223;0,940279;2,868;0,940279;-7,054;0,940577;-4,995;0,940577;6,277;0,940505;0,958;0,940505;-3,502;230;0,939521;-4,84;0,939521;2,952
231;0,943303;0,886;0,943303;1,788;0,944602;-1,705;0,944602;-3,08;0,940203;-3,413;0,940203;-4,265;0,94458;-4,743;0,94458;-4,324;0,944634;-4,92;0,944634;-6,629;0,9446;-4,928;0,9446;-4,742;0,940482;4,961;0,940482;7,17;0,94436;1,735;0,94436;-4,55;0,944634;-4,672;0,944634;5,962;0,944589;-1,003;0,944589;-2,417;231;0,943598;-3,602;0,943598;3,526
232;0,947355;0,823;0,947355;1,733;0,948675;-1,585;0,948675;-3,076;0,944305;-3,221;0,944305;-4,033;0,948704;-4,847;0,948704;-4,279;0,948713;-4,803;0,948713;-6,56;0,948704;-4,996;0,948704;-5,451;0,944584;4,781;0,944584;7,846;0,948461;0,483;0,948461;-1,389;0,948737;-3,868;0,948737;5,204;0,948692;-2,817;0,948692;-0,89;232;0,947703;-1,423;0,947703;3,414
233;0,951462;0,759;0,951462;1,673;0,952778;-1,462;0,952778;-3,063;0,948379;-3,021;0,948379;-3,791;0,952773;-4,924;0,952773;-4,258;0,952825;-4,634;0,952825;-6,396;0,952815;-4,98;0,952815;-6,048;0,948663;4,463;0,948663;8,246;0,952566;-0,803;0,952566;1,99;0,952841;-2,666;0,952841;4,015;0,952802;-4,196;0,952802;0,865;233;0,951805;1,124;0,951805;2,806
234;0,955567;0,696;0,955567;1,614;0,956909;-1,337;0,956909;-3,034;0,952502;-2,81;0,952502;-3,539;0,956895;-4,975;0,956895;-4,273;0,956937;-4,415;0,956937;-6,16;0,956902;-4,883;0,956902;-6,552;0,952767;4,012;0,952767;8,36;0,956686;-2,039;0,956686;5,382;0,956939;-1,19;0,956939;2,484;0,956918;-4,922;0,956918;2,491;234;0,955932;3,391;0,955932;1,726
235;0,95964;0,632;0,95964;1,551;0,960959;-1,214;0,960959;-2,991;0,956615;-2,593;0,956615;-3,284;0,960976;-4,998;0,960976;-4,333;0,961009;-4,152;0,961009;-5,888;0,961046;-4,702;0,961046;-6,928;0,956894;3,439;0,956894;8,172;0,960803;-3,139;0,960803;8,258;0,961026;0,402;0,961026;0,685;0,961012;-4,881;0,961012;3,656;235;0,960014;4,758;0,960014;0,401
236;0,963746;0,568;0,963746;1,493;0,965094;-1,088;0,965094;-2,923;0,96067;-2,372;0,96067;-3,037;0,965059;-4,995;0,965059;-4,447;0,965111;-3,844;0,965111;-5,611;0,965106;-4,447;0,965106;-7,161;0,960982;2,77;0,960982;7,706;0,964853;-4,018;0,964853;10,403;0,965105;1,951;0,965105;-1,332;0,965082;-4,092;0,965082;4,245;236;0,964148;4,893;0,964148;-0,814
237;0,967849;0,504;0,967849;1,429;0,969159;-0,963;0,969159;-2,838;0,964777;-2,142;0,964777;-2,81;0,969156;-4,964;0,969156;-4,611;0,969189;-3,496;0,969189;-5,327;0,969199;-4,118;0,969199;-7,227;0,965066;2,021;0,965066;7,001;0,968944;-4,642;0,968944;11,638;0,969207;3,309;0,969207;-3,249;0,969176;-2,669;0,969176;4,263;237;0,968206;3,769;0,968206;-1,761
238;0,971926;0,44;0,971926;1,355;0,973257;-0,836;0,973257;-2,73;0,968877;-1,906;0,968877;-2,617;0,97326;-4,907;0,97326;-4,805;0,973295;-3,109;0,973295;-5,044;0,973293;-3,72;0,973293;-7,12;0,969143;1,214;0,969143;6,074;0,973044;-4,962;0,973044;11,964;0,973312;4,326;0,973312;-4,779;0,973248;-0,843;0,973248;3,646;238;0,972284;1,673;0,972284;-2,064
239;0,97603;0,376;0,97603;1,279;0,97736;-0,709;0,97736;-2,59;0,972959;-1,666;0,972959;-2,474;0,977365;-4,823;0,977365;-5,015;0,977371;-2,693;0,977371;-4,753;0,97739;-3,26;0,97739;-6,846;0,973247;0,367;0,973247;4,977;0,97712;-4,956;0,97712;11,502;0,97742;4,898;0,97742;-5,736;0,977381;1,14;0,977381;2,482;239;0,976388;-0,868;0,976388;-1,853
240;0,980134;0,312;0,980134;1,2;0,981429;-0,582;0,981429;-2,42;0,977115;-1,418;0,977115;-2,378;0,98145;-4,713;0,98145;-5,227;0,981476;-2,245;0,981476;-4,448;0,981475;-2,748;0,981475;-6,447;0,977352;-0,492;0,977352;3,794;0,981226;-4,622;0,981226;10,251;0,981494;4,966;0,981494;-6,024;0,981459;2,923;0,981459;0,884;240;0,980497;-3,186;0,980497;-1,032
241;0,984312;0,246;0,984312;1,123;0,985543;-0,454;0,985543;-2,229;0,981146;-1,174;0,981146;-2,332;0,985527;-4,579;0,985527;-5,413;0,985579;-1,773;0,985579;-4,112;0,985572;-2,19;0,985572;-5,944;0,981428;-1,33;0,981428;2,538;0,985332;-3,983;0,985332;8,367;0,985612;4,522;0,985612;-5,82;0,985562;4,263;0,985562;-0,894;241;0,984571;-4,665;0,984571;-0,061
242;0,988332;0,183;0,988332;1,053;0,989649;-0,325;0,989649;-2,033;0,985267;-0,92;0,985267;-2,323;0,98963;-4,419;0,98963;-5,562;0,989717;-1,278;0,989717;-3,732;0,989678;-1,593;0,989678;-5,36;0,985532;-2,135;0,985532;1,228;0,989407;-3,087;0,989407;5,826;0,98969;3,621;0,98969;-5,101;0,989666;4,941;0,989666;-2,601;242;0,988676;-4,945;0,988676;1,077
243;0,992431;0,119;0,992431;0,986;0,993724;-0,197;0,993724;-1,833;0,989361;-0,667;0,989361;-2,319;0,993737;-4,234;0,993737;-5,645;0,993772;-0,779;0,993772;-3,304;0,993756;-0,975;0,993756;-4,698;0,98964;-2,878;0,98964;-0,11;0,993511;-1,982;0,993511;2,929;0,993789;2,343;0,993789;-3,943;0,993747;4,855;0,993747;-3,909;243;0,992753;-3,949;0,992753;1,91
244;0,996509;0,055;0,996509;0,916;0,997846;-0,068;0,997846;-1,635;0,993433;-0,412;0,993433;-2,297;0,997822;-4,028;0,997822;-5,653;0,997849;-0,27;0,997849;-2,845;0,997878;-0,333;0,997878;-3,949;0,993715;-3,53;0,993715;-1,456;;;;;;;;;;;;;;;;;
245;1,000629;-0,01;1,000629;0,848;1,001942;0,061;1,001942;-1,439;0,997537;-0,155;0,997537;-2,243;1,001923;-3,799;1,001923;-5,583;1,001952;0,245;1,001952;-2,386;1,001945;0,305;1,001945;-3,142;0,997818;-4,084;0,997818;-2,807;;;;;;;;;;;;;;;;;
246;1,004696;-0,074;1,004696;0,77;1,006094;0,191;1,006094;-1,25;1,001642;0,103;1,001642;-2,14;1,006024;-3,55;1,006024;-5,444;1,006032;0,755;1,006032;-1,953;1,006048;0,944;1,006048;-2,318;1,00198;-4,522;1,00198;-4,107;;;;;;;;;;;;;;;;;
247;1,008796;-0,138;1,008796;0,684;1,010125;0,318;1,010125;-1,072;1,005745;0,361;1,005745;-1,981;1,010103;-3,283;1,010103;-5,229;1,010138;1,26;1,010138;-1,536;1,010156;1,568;1,010156;-1,532;1,00601;-4,816;1,00601;-5,251;;;;;;;;;;;;;;;;;
248;1,012899;-0,203;1,012899;0,592;1,014232;0,447;1,014232;-0,9;1,009828;0,616;1,009828;-1,745;1,014205;-2,996;1,014205;-4,945;1,014241;1,752;1,014241;-1,123;1,014236;2,162;1,014236;-0,785;1,010117;-4,975;1,010117;-6,225;;;;;;;;;;;;;;;;;
