temps;MDR;TRH1;EFN
0007.168;04416;02320; 00275
0007.182;04416;02297; 00275
0007.198;04416;02320; 00275
0007.214;04416;02297; 00275
0007.230;04416;02297; 00275
0007.246;04416;02274; 00275
0007.262;04416;02274; 00275
0007.278;04416;02274; 00275
0007.291;04419;02274; 00275
0007.307;04419;02252; 00275
0007.323;04419;02274; 00275
0007.339;04419;02252; 00275
0007.355;04419;02252; 00275
0007.368;04419;02252; 00275
0007.384;04419;02274; 00275
0007.400;04419;02252; 00275
0007.416;04423;02252; 00275
0007.432;04423;02252; 00275
0007.448;04423;02252; 00275
0007.464;04423;02252; 00275
0007.478;04426;02252; 00275
0007.494;04426;02252; 00275
0007.510;04426;02252; 00275
0007.526;04426;02252; 00275
0007.542;04430;02252; 00275
0007.558;04430;02252; 00275
0007.574;04430;02274; 00275
0007.587;04430;02252; 00275
0007.603;04433;02274; 00275
0007.619;04433;02274; 00275
0007.635;04433;02274; 00275
0007.651;04437;02274; 00275
0007.667;04437;02274; 00275
0007.680;04437;02297; 00275
0007.696;04440;02274; 00275
0007.712;04440;02320; 00275
0007.728;04440;02297; 00275
0007.744;04444;02320; 00275
0007.760;04444;02321; 00275
0007.776;04448;02344; 00275
0007.790;04448;02320; 00275
0007.806;04448;02344; 00275
0007.822;04451;02368; 00275
0007.838;04451;02368; 00275
0007.854;04451;02393; 00275
0007.870;04455;02368; 00275
0007.883;04458;02393; 00275
0007.899;04458;02418; 00275
0007.915;04462;02444; 00275
0007.931;04462;02418; 00284
0007.947;04462;02444; 00275
0007.963;04465;02470; 00275
0007.979;04469;02470; 00275
0007.993;04469;02470; 00275
0008.009;04469;02497; 00275
0008.025;04473;02497; 00275
0008.041;04476;02524; 00275
0008.057;04476;02524; 00275
0008.070;04476;02552; 00275
0008.086;04480;02581; 00275
0008.102;04483;02581; 00275
0008.118;04487;02611; 00275
0008.134;04487;02611; 00275
0008.150;04487;02611; 00275
0008.166;04490;02671; 00275
0008.179;04494;02641; 00275
0008.195;04498;02671; 00275
0008.211;04498;02671; 00275
0008.227;04501;02735; 00275
0008.243;04505;02768; 00275
0008.259;04505;02735; 00275
0008.275;04508;02768; 00275
0008.291;04512;02768; 00275
0008.304;04512;02802; 00275
0008.321;04515;02836; 00275
0008.336;04519;02802; 00275
0008.352;04519;02836; 00275
0008.366;04523;02872; 00275
0008.382;04526;02908; 00275
0008.398;04526;02908; 00275
0008.414;04526;02945; 00275
0008.430;04530;02945; 00275
0008.446;04533;02984; 00275
0008.462;04537;03023; 00275
0008.478;04540;02984; 00275
0008.491;04540;03023; 00275
0008.507;04544;03063; 00275
0008.523;04547;03105; 00275
0008.539;04551;03105; 00275
0008.555;04551;03104; 00275
0008.569;04555;03147; 00275
0008.585;04558;03147; 00275
0008.601;04562;03191; 00275
0008.617;04565;03191; 00275
0008.633;04565;03236; 00275
0008.649;04569;03236; 00275
0008.665;04572;03236; 00275
0008.681;04576;03282; 00275
0008.694;04576;03330; 00275
0008.710;04583;03330; 00265
0008.726;04587;03378; 00265
0008.742;04590;03379; 00265
0008.758;04590;03379; 00265
0008.771;04594;03429; 00275
0008.803;04601;03429; 00265
0008.819;04605;03481; 00275
0008.835;04608;03535; 00275
0008.851;04612;03535; 00255
0008.867;04619;03590; 00255
0008.883;04619;03590; 00255
0008.897;04619;03590; 00245
0008.913;04622;03647; 00245
0008.929;04626;03647; 00245
0008.945;04629;03706; 00245
0008.974;04633;03767; 00245
0008.990;04633;03766; 00245
0009.006;04644;03766; 00245
0009.022;04644;03829; 00235
0009.038;04647;03829; 00235
0009.054;04651;03894; 00235
0009.070;04654;03894; 00245
0009.083;04654;03894; 00245
0009.099;04658;03961; 00235
0009.115;04665;03961; 00235
0009.131;04669;03961; 00245
0009.147;04672;03961; 00235
0009.163;04672;04031; 00245
0009.179;04676;04031; 00245
0009.193;04683;04103; 00245
0009.209;04687;04103; 00235
0009.225;04687;04103; 00245
0009.241;04690;04177; 00245
0009.257;04694;04177; 00235
0009.273;04701;04177; 00235
0009.289;04704;04177; 00245
0009.302;04704;04178; 00245
0009.318;04708;04255; 00235
0009.334;04712;04255; 00245
0009.350;04719;04255; 00245
0009.366;04719;04255; 00235
0009.382;04722;04419; 00245
0009.395;04726;04335; 00235
0009.411;04729;04418; 00235
0009.427;04736;04419; 00245
0009.443;04736;04418; 00245
0009.457;04740;04505; 00235
0009.473;04744;04505; 00245
0009.489;04751;04505; 00245
0009.505;04751;04595; 00245
0009.521;04754;04505; 00245
0009.537;04758;04595; 00255
0009.553;04761;04595; 00255
0009.569;04769;04689; 00255
0009.582;04769;04689; 00275
0009.598;04772;04689; 00275
0009.614;04776;04689; 00265
0009.630;04779;04689; 00265
0009.646;04779;04689; 00275
0009.675;04786;04787; 00284
0009.707;04797;04786; 00284
0009.723;04797;04787; 00304
0009.739;04801;04888; 00304
0009.755;04804;04787; 00284
0009.769;04808;04786; 00284
0009.785;04808;04888; 00284
0009.801;04815;04889; 00275
0009.817;04818;04888; 00284
0009.833;04822;04888; 00284
0009.849;04829;04888; 00284
0009.865;04829;04888; 00284
0009.881;04833;04888; 00294
0009.894;04836;04889; 00294
0009.910;04840;04995; 00294
0009.926;04840;04995; 00304
0009.942;04847;04995; 00294
0009.958;04851;04995; 00304
0009.971;04854;04995; 00294
0009.987;04858;05106; 00284
0010.003;04858;05106; 00284
0010.019;04865;05106; 00284
0010.035;04868;05106; 00284
0010.051;04872;05106; 00284
0010.067;04883;05106; 00284
0010.083;04886;05222; 00294
0010.097;04886;05106; 00294
0010.113;04890;05222; 00304
0010.129;04893;05222; 00314
0010.145;04893;05222; 00324
0010.161;04901;05222; 00324
0010.174;04904;05222; 00324
0010.190;04908;05222; 00334
0010.206;04908;05222; 00343
0010.222;04911;05343; 00343
0010.238;04915;05343; 00343
0010.254;04922;05344; 00343
0010.270;04925;05471; 00343
0010.283;04925;05343; 00343
0010.299;04929;05471; 00334
0010.315;04933;05471; 00353
0010.331;04936;05471; 00353
0010.347;04936;05471; 00343
0010.361;04940;05471; 00353
0010.393;04950;05471; 00343
0010.409;04954;05604; 00343
0010.425;04954;05604; 00343
0010.441;04958;05604; 00343
0010.457;04961;05604; 00353
0010.473;04965;05604; 00353
0010.489;04965;05604; 00353
0010.502;04968;05744; 00353
0010.518;04972;05604; 00353
0010.534;04975;05745; 00353
0010.550;04983;05604; 00353
0010.566;04983;05745; 00353
0010.582;04986;05744; 00353
0010.595;04990;05745; 00363
0010.611;04993;05745; 00363
0010.627;04993;05744; 00373
0010.643;05000;05744; 00373
0010.659;05004;05744; 00373
0010.673;05004;05744; 00363
0010.689;05004;05745; 00373
0010.705;05007;05744; 00373
0010.721;05011;05892; 00383
0010.737;05015;05744; 00383
0010.753;05018;05744; 00383
0010.769;05018;05744; 00383
0010.785;05022;05892; 00383
0010.798;05025;05745; 00383
0010.814;05029;05744; 00392
0010.830;05029;05744; 00402
0010.846;05032;05744; 00402
0010.859;05032;05892; 00392
0010.875;05036;05891; 00402
0010.891;05040;05892; 00412
0010.907;05040;05892; 00402
0010.923;05043;05892; 00412
0010.939;05047;05892; 00412
0010.955;05050;05892; 00412
0010.971;05050;05892; 00412
0010.985;05054;05892; 00422
0011.001;05057;05892; 00412
0011.017;05057;05892; 00412
0011.033;05061;06046; 00422
0011.049;05061;06046; 00422
0011.078;05068;05892; 00422
0011.094;05072;06047; 00422
0011.110;05072;06046; 00412
0011.126;05072;06046; 00422
0011.142;05075;06046; 00432
0011.158;05079;06210; 00441
0011.174;05082;06210; 00451
0011.187;05082;06047; 00441
0011.203;05082;06211; 00422
0011.219;05086;06210; 00422
0011.235;05089;06210; 00402
0011.251;05089;06210; 00422
0011.267;05093;06210; 00422
0011.297;05097;06210; 00432
0011.313;05097;06210; 00441
0011.329;05097;06210; 00471
0011.345;05100;06211; 00481
0011.361;05100;06211; 00500
0011.374;05104;06211; 00510
0011.390;05104;06210; 00510
0011.406;05107;06210; 00520
0011.422;05107;06210; 00520
0011.438;05111;06211; 00520
0011.454;05111;06210; 00530
0011.470;05111;06211; 00530
0011.486;05114;06383; 00540
0011.499;05114;06211; 00549
0011.515;05118;06210; 00549
0011.531;05118;06210; 00559
0011.547;05118;06211; 00569
0011.563;05122;06210; 00569
0011.577;05122;06210; 00559
0011.593;05122;06211; 00579
0011.609;05122;06210; 00579
0011.625;05125;06383; 00569
0011.641;05125;06210; 00579
0011.657;05129;06210; 00579
0011.673;05129;06210; 00559
0011.686;05129;06211; 00569
0011.702;05129;06382; 00559
0011.718;05132;06211; 00540
0011.734;05132;06383; 00549
0011.750;05132;06210; 00530
0011.779;05136;06383; 00530
0011.795;05136;06210; 00520
0011.811;05136;06210; 00510
0011.827;05136;06210; 00510
0011.843;05136;06210; 00500
0011.859;05139;06210; 00500
0011.875;05139;06383; 00510
0011.891;05139;06210; 00500
0011.905;05139;06383; 00500
0011.921;05139;06383; 00490
0011.937;05139;06383; 00490
0011.953;05139;06383; 00490
0011.969;05139;06383; 00500
0011.985;05143;06383; 00500
0011.998;05143;06210; 00500
0012.014;05143;06383; 00510
0012.043;05143;06210; 00500
0012.062;05143;06383; 00510
0012.075;05143;06383; 00520
0012.091;05143;06211; 00520
0012.107;05143;06383; 00520
0012.123;05143;06383; 00520
0012.139;05143;06211; 00500
0012.155;05143;06211; 00490
0012.171;05143;06383; 00500
0012.187;05143;06383; 00481
0012.201;05143;06384; 00490
0012.217;05143;06383; 00500
0012.233;05143;06383; 00500
0012.249;05143;06211; 00510
0012.262;05143;06383; 00510
0012.278;05139;06210; 00520
0012.294;05139;06383; 00520
0012.310;05139;06383; 00510
0012.326;05139;06384; 00510
0012.342;05139;06383; 00500
0012.358;05139;06383; 00500
0012.374;05139;06211; 00490
0012.387;05139;06383; 00490
0012.403;05136;06211; 00500
0012.419;05136;06383; 00490
0012.435;05136;06211; 00510
0012.451;05136;06383; 00510
0012.465;05136;06211; 00510
0012.483;05132;06383; 00510
0012.497;05132;06384; 00510
0012.513;05132;06211; 00510
0012.529;05132;06384; 00500
0012.545;05129;06383; 00490
0012.561;05129;06383; 00490
0012.577;05129;06384; 00490
0012.590;05129;06384; 00500
0012.606;05125;06383; 00520
0012.622;05125;06384; 00520
0012.638;05125;06384; 00530
0012.654;05122;06211; 00540
0012.683;05122;06211; 00530
0012.699;05122;06211; 00520
0012.731;05118;06384; 00510
0012.747;05114;06384; 00510
0012.763;05114;06384; 00510
0012.777;05114;06211; 00510
0012.793;05111;06211; 00510
0012.811;05111;06384; 00500
0012.825;05107;06211; 00500
0012.841;05107;06212; 00500
0012.857;05107;06211; 00490
0012.873;05104;06211; 00490
0012.886;05100;06211; 00481
0012.902;05100;06212; 00471
0012.918;05100;06211; 00461
0012.934;05097;06211; 00451
0012.950;05097;06212; 00461
0012.966;05093;06048; 00451
0012.979;05093;06211; 00441
0012.998;05089;06211; 00441
0013.011;05089;06211; 00432
0013.027;05086;06212; 00441
0013.043;05082;06212; 00451
0013.059;05082;06211; 00451
0013.075;05079;06211; 00471
0013.089;05079;06211; 00481
0013.107;05075;06212; 00500
0013.123;05072;06211; 00510
0013.137;05072;06212; 00510
0013.153;05072;06212; 00530
0013.169;05068;06211; 00520
0013.182;05068;06211; 00520
0013.198;05065;06211; 00520
0013.217;05061;06212; 00510
0013.230;05057;06211; 00500
0013.246;05057;06211; 00481
0013.262;05057;06211; 00471
0013.278;05054;06211; 00461
0013.294;05050;06048; 00451
0013.310;05047;06048; 00461
0013.323;05047;06212; 00471
0013.339;05040;06211; 00490
0013.355;05036;06211; 00500
0013.371;05032;06048; 00500
0013.401;05032;06048; 00481
0013.417;05032;06048; 00471
0013.433;05025;06048; 00461
0013.449;05025;06048; 00461
0013.465;05022;06048; 00471
0013.478;05018;06048; 00481
0013.497;05015;05893; 00461
0013.510;05015;06048; 00441
0013.526;05011;06048; 00451
0013.542;05011;06048; 00461
0013.558;05004;05892; 00461
0013.574;05004;06048; 00451
0013.590;05000;05892; 00441
0013.603;04997;05893; 00451
0013.622;04993;05892; 00451
0013.635;04993;05893; 00461
0013.651;04986;05892; 00451
0013.667;04983;05892; 00461
0013.681;04983;05893; 00461
0013.697;04983;05893; 00451
0013.713;04975;05893; 00461
0013.729;04972;05745; 00461
0013.745;04968;05892; 00451
0013.761;04965;05893; 00451
0013.777;04965;05745; 00451
0013.790;04961;05893; 00451
0013.806;04958;05745; 00451
0013.822;04954;05745; 00441
0013.838;04954;05745; 00451
0013.854;04950;05745; 00441
0013.867;04947;05745; 00441
0013.883;04940;05745; 00441
0013.902;04936;05745; 00441
0013.915;04936;05605; 00432
0013.931;04933;05605; 00432
0013.947;04929;05745; 00432
0013.963;04925;05605; 00432
0013.977;04925;05605; 00441
0013.993;04922;05605; 00432
0014.009;04915;05745; 00432
0014.025;04911;05605; 00432
0014.041;04908;05606; 00432
0014.057;04908;05472; 00412
0014.073;04904;05606; 00422
0014.102;04893;05472; 00412
0014.118;04893;05472; 00412
0014.134;04890;05605; 00412
0014.150;04886;05605; 00412
0014.166;04883;05472; 00412
0014.182;04876;05472; 00412
0014.195;04876;05472; 00402
0014.211;04872;05472; 00412
0014.227;04868;05345; 00402
0014.243;04865;05345; 00402
0014.259;04858;05345; 00392
0014.275;04854;05472; 00402
0014.291;04851;05472; 00402
0014.305;04851;05345; 00392
0014.321;04847;05345; 00402
0014.337;04847;05345; 00392
0014.353;04840;05345; 00392
0014.369;04836;05223; 00392
0014.382;04833;05223; 00392
0014.398;04833;05223; 00383
0014.414;04829;05223; 00392
0014.430;04822;05223; 00392
0014.446;04818;05223; 00383
0014.462;04815;05223; 00383
0014.478;04815;05223; 00373
0014.491;04808;05223; 00383
0014.507;04804;05107; 00363
0014.526;04801;05107; 00363
0014.539;04801;05108; 00353
0014.555;04797;05108; 00363
0014.569;04790;05107; 00373
0014.585;04786;05107; 00363
0014.601;04783;04996; 00363
0014.617;04783;04996; 00353
0014.633;04779;04996; 00334
0014.649;04779;04996; 00334
0014.665;04776;04996; 00314
0014.681;04769;04996; 00334
0014.694;04761;04996; 00343
0014.710;04758;04890; 00334
0014.726;04754;04890; 00343
0014.742;04754;04890; 00343
0014.771;04744;04890; 00343
0014.803;04740;04890; 00343
0014.822;04740;04788; 00353
0014.835;04729;04788; 00353
0014.851;04726;04690; 00334
0014.867;04722;04690; 00324
0014.881;04722;04788; 00314
0014.899;04719;04788; 00324
0014.913;04719;04691; 00324
0014.929;04712;04691; 00314
