temps;MDR;TRH1;EFN
0002.382;04801;05914; 00490
0002.411;04758;05624; 00481
0002.440;04669;05491; 00461
0002.459;04669;05363; 00441
0002.475;04626;05241; 00441
0002.491;04587;05241; 00422
0002.504;04547;05014; 00422
0002.520;04515;05013; 00412
0002.536;04515;04804; 00412
0002.552;04487;04707; 00392
0002.568;04462;04522; 00363
0002.584;04440;04522; 00353
0002.598;04440;04351; 00343
0002.616;04426;04270; 00334
0002.630;04419;04193; 00334
0002.646;04416;04046; 00334
0002.662;04419;03976; 00334
0002.678;04419;03909; 00324
0002.691;04426;03843; 00314
0002.710;04440;03719; 00324
0002.723;04462;03719; 00314
0002.739;04462;03603; 00324
0002.755;04515;03660; 00314
0002.771;04547;03603; 00314
0002.784;04547;03548; 00314
0002.800;04587;03548; 00314
0002.819;04626;03548; 00304
0002.832;04626;03548; 00304
0002.848;04669;03660; 00294
0002.864;04712;03719; 00294
0002.878;04712;03719; 00294
0002.896;04758;03843; 00294
0002.910;04801;03909; 00284
0002.926;04847;04046; 00275
0002.942;04890;04193; 00275
0002.958;04890;04351; 00275
0002.974;04933;04435; 00294
0002.990;04972;04522; 00294
0003.006;05011;04707; 00304
0003.019;05011;04907; 00294
0003.035;05043;05013; 00294
0003.051;05072;05241; 00304
0003.067;05097;05363; 00294
0003.096;05118;05625; 00334
0003.112;05118;05765; 00343
0003.128;05132;05625; 00353
0003.144;05139;05765; 00363
0003.160;05143;05913; 00373
0003.176;05139;05913; 00373
0003.190;05132;05913; 00373
0003.208;05132;06068; 00392
0003.222;05118;06068; 00412
0003.238;05097;06068; 00412
0003.254;05072;06068; 00402
0003.270;05072;06233; 00392
0003.286;05043;06068; 00402
0003.302;05011;06069; 00402
0003.315;04972;06069; 00412
0003.334;04933;05913; 00422
0003.347;04890;05913; 00422
0003.363;04847;05765; 00422
0003.376;04847;05765; 00422
0003.392;04801;05765; 00432
0003.408;04801;05625; 00432
0003.424;04758;05625; 00422
0003.440;04712;05491; 00422
0003.456;04669;05363; 00432
0003.472;04626;05241; 00422
0003.488;04626;05125; 00412
0003.502;04587;05013; 00402
0003.520;04547;04907; 00412
0003.536;04515;04906; 00392
0003.550;04515;04804; 00383
0003.563;04487;04612; 00373
0003.579;04462;04435; 00363
0003.595;04440;04435; 00363
0003.611;04440;04351; 00363
0003.627;04419;04193; 00353
0003.643;04416;04045; 00343
0003.659;04419;04046; 00343
0003.675;04426;03908; 00343
0003.691;04426;03843; 00334
0003.710;04462;03719; 00334
0003.720;04462;03660; 00334
0003.736;04487;03660; 00334
0003.752;04487;03603; 00343
0003.768;04515;03548; 00343
0003.798;04587;03548; 00324
0003.814;04626;03548; 00314
0003.830;04626;03603; 00304
0003.846;04669;03603; 00304
0003.862;04712;03719; 00304
0003.878;04758;03719; 00304
0003.891;04758;03843; 00304
0003.907;04801;03976; 00304
0003.923;04847;04046; 00294
0003.939;04890;04193; 00284
0003.955;04933;04351; 00294
0003.971;04972;04522; 00284
0003.987;05011;04707; 00294
0004.000;05011;04804; 00314
0004.016;05043;05014; 00314
0004.032;05043;05125; 00314
0004.049;05072;05241; 00334
0004.065;05097;05363; 00343
0004.080;05118;05491; 00363
0004.094;05132;05491; 00373
0004.110;05132;05625; 00383
0004.126;05139;05766; 00392
0004.142;05143;05913; 00402
0004.158;05139;05913; 00402
0004.174;05139;06069; 00412
0004.190;05132;06069; 00422
0004.203;05118;06069; 00422
0004.219;05097;06069; 00432
0004.235;05072;06068; 00422
0004.251;05072;06069; 00422
0004.267;05043;06069; 00422
0004.281;05011;06069; 00432
0004.299;04972;06069; 00441
0004.312;04972;06068; 00451
0004.329;04933;06069; 00441
0004.344;04890;05913; 00441
0004.361;04847;05913; 00441
0004.377;04801;05765; 00441
0004.390;04801;05765; 00441
0004.406;04758;05625; 00451
0004.422;04712;05625; 00441
0004.438;04669;05491; 00441
0004.454;04669;05363; 00432
0004.483;04587;05125; 00422
0004.499;04547;04906; 00422
0004.515;04515;04906; 00422
0004.531;04515;04804; 00422
0004.547;04487;04612; 00402
0004.563;04440;04522; 00392
0004.579;04440;04435; 00363
0004.592;04440;04351; 00363
0004.608;04426;04270; 00363
0004.624;04419;04193; 00353
0004.640;04416;04046; 00343
0004.656;04419;03908; 00343
0004.673;04419;03843; 00343
0004.689;04426;03780; 00334
0004.702;04440;03719; 00324
0004.718;04462;03660; 00324
0004.734;04462;03603; 00324
0004.750;04487;03548; 00324
0004.766;04515;03494; 00324
0004.782;04547;03442; 00324
0004.795;04587;03494; 00314
0004.811;04587;03494; 00314
0004.827;04626;03494; 00314
0004.843;04669;03494; 00314
0004.859;04712;03603; 00304
0004.875;04712;03719; 00314
0004.891;04758;03780; 00324
0004.905;04801;03843; 00324
0004.921;04847;03976; 00324
0004.937;04890;04118; 00314
0004.953;04890;04270; 00314
0004.969;04933;04351; 00334
0004.982;04972;04521; 00324
0004.998;05011;04707; 00334
0005.014;05011;04804; 00334
0005.030;05043;04906; 00343
0005.046;05072;05125; 00353
0005.062;05097;05241; 00363
0005.078;05118;05491; 00373
0005.094;05118;05491; 00373
0005.107;05132;05625; 00392
0005.123;05139;05765; 00402
0005.139;05143;05765; 00402
0005.155;05139;05913; 00402
0005.171;05132;06068; 00412
0005.185;05132;06068; 00412
0005.201;05118;05913; 00412
0005.216;05097;06069; 00432
0005.232;05097;06068; 00432
0005.249;05072;06068; 00422
0005.265;05043;06069; 00432
0005.281;05011;06069; 00432
0005.294;05011;06069; 00441
0005.310;04972;06068; 00451
0005.328;04933;06068; 00451
0005.342;04890;05913; 00441
0005.358;04847;05913; 00441
0005.374;04847;05766; 00432
0005.390;04801;05765; 00441
0005.403;04758;05625; 00441
0005.422;04712;05491; 00451
0005.435;04712;05363; 00432
0005.451;04669;05363; 00422
0005.467;04626;05241; 00422
0005.483;04587;05125; 00422
0005.497;04547;05125; 00412
0005.513;04547;04907; 00422
0005.529;04515;04804; 00412
0005.545;04487;04706; 00402
0005.561;04462;04612; 00383
0005.577;04462;04522; 00353
0005.593;04440;04435; 00343
0005.609;04426;04270; 00343
0005.622;04419;04192; 00343
0005.638;04416;04045; 00334
0005.654;04416;04045; 00334
0005.670;04419;03908; 00324
0005.683;04426;03843; 00324
0005.702;04440;03719; 00324
0005.715;04440;03719; 00324
0005.731;04462;03603; 00324
0005.747;04515;03603; 00324
0005.763;04547;03548; 00324
0005.779;04547;03494; 00324
0005.795;04587;03494; 00324
0005.811;04626;03494; 00324
0005.825;04626;03548; 00314
0005.841;04669;03548; 00314
0005.857;04669;03603; 00314
0005.870;04712;03660; 00324
0005.886;04758;03719; 00324
0005.902;04801;03843; 00314
0005.918;04847;03908; 00314
0005.934;04847;04046; 00304
0005.950;04890;04270; 00314
0005.966;04933;04351; 00324
0005.982;04972;04521; 00324
0005.998;04972;04612; 00324
0006.011;05011;04804; 00334
0006.027;05043;05013; 00343
0006.043;05072;05124; 00343
0006.059;05097;05241; 00324
0006.089;05118;05491; 00304
0006.107;05132;05624; 00324
0006.121;05139;05624; 00343
0006.137;05139;05765; 00334
0006.153;05143;05913; 00343
0006.169;05139;05913; 00363
0006.182;05132;05913; 00363
0006.198;05132;06068; 00363
0006.225;05097;06233; 00402
0006.230;05097;06069; 00412
0006.246;05072;06233; 00412
0006.262;05072;06068; 00402
0006.278;05043;06233; 00402
0006.294;05011;06068; 00402
0006.307;04972;06068; 00412
0006.323;04933;06068; 00422
0006.339;04933;05913; 00422
0006.355;04847;05913; 00422
0006.369;04847;05913; 00412
0006.385;04801;05765; 00412
0006.401;04801;05765; 00432
0006.417;04758;05624; 00422
0006.433;04712;05491; 00412
0006.449;04669;05491; 00412
0006.465;04626;05363; 00412
0006.481;04626;05124; 00412
0006.497;04587;05013; 00412
0006.510;04547;04906; 00402
0006.526;04515;04804; 00383
0006.542;04515;04706; 00383
0006.558;04487;04612; 00373
0006.574;04462;04522; 00373
0006.587;04440;04435; 00373
0006.606;04426;04351; 00363
0006.627;04419;04118; 00353
0006.638;04419;04118; 00353
0006.651;04416;03976; 00353
0006.667;04419;03976; 00343
0006.683;04419;03843; 00334
0006.697;04426;03719; 00324
0006.713;04440;03719; 00324
0006.729;04462;03603; 00314
0006.745;04487;03603; 00314
0006.761;04487;03548; 00314
0006.777;04515;03494; 00304
0006.806;04587;03494; 00304
0006.822;04587;03494; 00304
0006.838;04626;03494; 00304
0006.854;04669;03548; 00304
0006.870;04712;03660; 00294
0006.886;04758;03719; 00304
0006.899;04758;03780; 00304
0006.915;04801;03843; 00294
0006.931;04847;04046; 00275
0006.947;04890;04118; 00265
0006.963;04933;04270; 00265
0006.979;04972;04435; 00275
0006.995;05011;04612; 00284
0007.011;05043;04804; 00294
0007.025;05043;04906; 00294
0007.041;05043;05013; 00304
0007.057;05072;05241; 00314
0007.073;05097;05363; 00314
0007.089;05118;05490; 00304
0007.102;05118;05624; 00314
0007.118;05132;05624; 00324
0007.134;05139;05765; 00334
0007.150;05143;05913; 00353
0007.166;05143;06068; 00363
0007.193;05132;05913; 00373
0007.211;05118;06233; 00383
0007.227;05118;06233; 00392
0007.243;05072;06233; 00402
0007.259;05043;06069; 00412
0007.273;05011;06233; 00412
0007.289;05011;06233; 00432
0007.305;04972;06069; 00432
0007.321;04933;06069; 00441
0007.337;04890;06068; 00432
0007.353;04847;05913; 00412
0007.369;04847;05765; 00402
0007.385;04801;05765; 00422
0007.398;04758;05624; 00412
0007.414;04712;05491; 00412
0007.430;04712;05491; 00412
0007.446;04669;05362; 00412
0007.462;04626;05241; 00402
0007.491;04547;05125; 00392
0007.507;04547;05014; 00383
0007.523;04515;04804; 00373
0007.539;04487;04706; 00363
0007.555;04462;04612; 00363
0007.571;04440;04521; 00353
0007.585;04440;04435; 00363
0007.601;04426;04270; 00353
0007.617;04419;04193; 00353
0007.633;04416;04118; 00353
0007.649;04416;03976; 00353
0007.665;04419;03908; 00343
0007.681;04426;03843; 00334
0007.697;04440;03780; 00334
0007.710;04440;03660; 00334
0007.726;04462;03660; 00334
0007.742;04487;03547; 00324
0007.758;04515;03547; 00324
0007.774;04547;03548; 00324
0007.790;04547;03494; 00324
0007.803;04587;03494; 00324
0007.819;04626;03548; 00334
0007.835;04669;03548; 00324
0007.851;04669;03603; 00324
0007.867;04712;03719; 00314
0007.883;04758;03780; 00314
0007.897;04801;03843; 00304
0007.915;04801;04046; 00324
0007.929;04847;04046; 00334
0007.945;04890;04193; 00324
0007.961;04933;04351; 00314
0007.974;04972;04522; 00324
0007.990;04972;04706; 00334
0008.006;05011;04804; 00324
0008.022;05043;04907; 00334
0008.038;05072;05124; 00343
0008.054;05072;05241; 00353
0008.070;05097;05363; 00343
0008.086;05118;05491; 00353
0008.099;05132;05624; 00363
0008.115;05139;05624; 00363
0008.131;05139;05913; 00373
0008.147;05143;05765; 00383
0008.163;05132;06068; 00402
0008.177;05132;06068; 00392
0008.195;05118;06069; 00392
0008.209;05118;06068; 00412
0008.225;05097;06069; 00422
0008.241;05072;06068; 00422
0008.257;05043;06068; 00432
0008.273;05043;06069; 00422
0008.289;05011;06069; 00422
0008.302;04972;06069; 00412
0008.318;04933;06069; 00422
0008.334;04933;06069; 00422
0008.350;04890;05913; 00441
0008.366;04847;05765; 00432
0008.395;04758;05624; 00432
0008.411;04758;05625; 00422
0008.427;04712;05624; 00432
0008.443;04669;05363; 00422
0008.459;04626;05363; 00422
0008.475;04626;05125; 00412
0008.489;04587;05013; 00412
0008.505;04547;05013; 00402
0008.521;04515;04906; 00392
0008.537;04487;04706; 00392
0008.553;04487;04612; 00383
0008.569;04462;04522; 00373
0008.585;04440;04434; 00363
0008.601;04426;04351; 00353
0008.614;04426;04193; 00353
0008.630;04419;04118; 00343
0008.646;04416;04046; 00343
0008.662;04419;03909; 00343
0008.675;04426;03909; 00334
0008.691;04426;03780; 00324
0008.707;04440;03719; 00324
0008.723;04462;03660; 00324
0008.739;04487;03603; 00324
0008.758;04487;03548; 00324
0008.771;04547;03548; 00314
0008.787;04587;03494; 00314
0008.801;04587;03548; 00304
0008.819;04626;03548; 00294
0008.833;04626;03548; 00294
0008.849;04669;03660; 00294
0008.865;04712;03660; 00294
0008.878;04758;03781; 00284
0008.894;04758;03843; 00284
0008.910;04801;03909; 00294
0008.926;04847;04118; 00294
0008.942;04890;04193; 00294
0008.958;04933;04270; 00304
0008.974;04933;04435; 00324
0008.987;04972;04706; 00314
0009.006;05011;04804; 00314
0009.019;05043;04907; 00314
0009.035;05043;05013; 00334
0009.051;05072;05125; 00343
0009.067;05097;05241; 00334
0009.083;05118;05491; 00343
0009.113;05132;05765; 00363
0009.129;05139;05765; 00363
0009.145;05143;05765; 00363
0009.161;05139;05913; 00373
0009.177;05139;05913; 00383
0009.190;05132;05913; 00402
0009.206;05118;06069; 00412
0009.225;05097;06069; 00422
0009.238;05072;06069; 00412
0009.254;05072;06068; 00422
0009.270;05043;06068; 00422
0009.286;05011;06069; 00422
0009.299;04972;06068; 00432
0009.315;04972;06069; 00441
0009.331;04933;06069; 00451
0009.347;04890;06069; 00451
0009.363;04801;05765; 00432
0009.379;04801;05765; 00432
0009.393;04801;05625; 00441
0009.409;04758;05624; 00432
0009.425;04712;05491; 00422
0009.441;04669;05491; 00422
0009.457;04669;05363; 00432
0009.473;04626;05241; 00412
0009.489;04587;05125; 00402
0009.502;04547;05014; 00392
0009.518;04515;04906; 00383
0009.534;04515;04804; 00383
0009.550;04487;04804; 00383
0009.566;04462;04522; 00383
0009.579;04440;04522; 00383
0009.598;04440;04351; 00373
0009.611;04426;04351; 00373
0009.627;04419;04193; 00363
0009.643;04416;04046; 00353
0009.659;04419;03976; 00343
0009.675;04419;03908; 00343
0009.689;04426;03843; 00334
0009.705;04440;03781; 00324
0009.721;04462;03719; 00314
0009.737;04462;03660; 00314
0009.753;04487;03603; 00314
0009.782;04547;03548; 00294
0009.798;04587;03548; 00304
0009.814;04587;03548; 00304
0009.830;04626;03548; 00294
0009.846;04669;03603; 00294
0009.862;04712;03719; 00294
0009.878;04712;03719; 00294
0009.891;04758;03843; 00304
0009.907;04801;03909; 00314
0009.923;04847;04046; 00324
0009.939;04890;04193; 00324
0009.955;04933;04351; 00324
0009.971;04972;04435; 00324
0009.987;05011;04612; 00314
0010.003;05011;04706; 00294
0010.019;05043;04907; 00294
0010.033;05043;05125; 00304
0010.049;05072;05125; 00314
0010.065;05097;05241; 00304
0010.078;05118;05491; 00294
0010.094;05118;05491; 00304
0010.110;05132;05624; 00324
0010.126;05139;05765; 00334
0010.142;05143;05914; 00343
0010.158;05143;05913; 00363
0010.174;05139;05913; 00363
0010.190;05132;06069; 00363
0010.203;05118;06069; 00383
0010.219;05118;06069; 00392
0010.235;05097;06069; 00392
0010.251;05072;06069; 00412
0010.265;05043;06069; 00412
0010.281;05011;06068; 00422
0010.297;05011;06069; 00412
0010.313;04972;06068; 00402
0010.329;04933;06068; 00402
0010.345;04890;06069; 00412
0010.361;04890;05914; 00422
0010.377;04847;05765; 00422
0010.390;04801;05766; 00422
0010.409;04758;05624; 00412
0010.422;04712;05625; 00432
0010.438;04712;05625; 00432
0010.454;04669;05363; 00422
0010.470;04626;05241; 00412
0010.486;04587;05125; 00412
0010.515;04547;05014; 00392
0010.531;04515;04907; 00392
0010.547;04487;04804; 00383
0010.563;04462;04612; 00383
0010.579;04440;04522; 00383
0010.593;04440;04435; 00383
0010.609;04426;04351; 00383
0010.625;04419;04193; 00373
0010.641;04419;04193; 00363
0010.657;04416;04046; 00353
0010.673;04419;03976; 00353
0010.689;04426;03909; 00353
0010.702;04426;03843; 00353
0010.718;04440;03719; 00353
0010.734;04462;03719; 00343
0010.750;04487;03603; 00334
0010.766;04515;03603; 00334
0010.782;04515;03548; 00334
0010.795;04547;03548; 00334
0010.811;04587;03548; 00334
0010.827;04626;03548; 00324
0010.843;04626;03603; 00314
0010.859;04669;03660; 00314
0010.875;04712;03660; 00314
0010.891;04758;03780; 00324
0010.905;04801;03843; 00314
0010.921;04801;03976; 00304
0010.937;04847;04118; 00284
0010.953;04890;04193; 00275
0010.969;04933;04351; 00275
0010.982;04933;04435; 00284
0010.998;04972;04612; 00284
0011.014;05011;04804; 00284
0011.030;05043;04907; 00294
0011.046;05072;05125; 00324
0011.062;05072;05241; 00304
0011.078;05097;05363; 00304
0011.094;05118;05491; 00314
0011.110;05132;05491; 00324
0011.123;05132;05625; 00334
0011.139;05143;05913; 00343
0011.155;05139;05913; 00353
0011.185;05132;06069; 00373
0011.201;05118;06069; 00383
0011.217;05097;06069; 00383
0011.233;05072;06069; 00383
0011.249;05043;06069; 00402
0011.265;05043;06069; 00412
0011.281;05011;06069; 00412
0011.294;04972;06070; 00412
0011.313;04933;06069; 00412
0011.326;04933;05913; 00402
0011.342;04890;05914; 00412
0011.358;04847;05765; 00422
0011.374;04801;05766; 00412
0011.390;04758;05625; 00412
0011.406;04758;05625; 00412
0011.419;04712;05491; 00422
0011.435;04669;05363; 00412
0011.451;04626;05241; 00402
0011.467;04626;05241; 00402
0011.481;04587;05125; 00383
0011.497;04547;05014; 00383
0011.513;04515;04907; 00392
0011.529;04487;04805; 00392
0011.545;04487;04707; 00392
0011.561;04462;04522; 00373
0011.577;04440;04435; 00383
0011.593;04426;04351; 00373
0011.606;04426;04270; 00373
0011.622;04419;04118; 00363
0011.638;04416;04118; 00363
0011.654;04419;03976; 00363
0011.670;04426;03843; 00353
0011.683;04426;03844; 00343
0011.699;04440;03781; 00343
0011.715;04462;03661; 00334
0011.731;04487;03661; 00324
0011.747;04487;03548; 00314
0011.763;04515;03548; 00304
0011.779;04587;03548; 00284
0011.793;04587;03494; 00284
0011.809;04626;03494; 00275
0011.825;04626;03548; 00275
0011.841;04669;03548; 00275
0011.857;04712;03660; 00275
0011.873;04758;03719; 00284
0011.902;04801;03909; 00284
0011.918;04847;04046; 00284
0011.934;04890;04193; 00284
0011.950;04933;04271; 00284
0011.966;04933;04522; 00284
0011.982;04972;04613; 00294
0011.995;05011;04707; 00294
0012.011;05043;04907; 00294
0012.027;05043;05014; 00304
0012.043;05072;05125; 00304
0012.059;05097;05363; 00314
0012.075;05118;05363; 00294
0012.091;05132;05491; 00314
0012.105;05132;05625; 00334
0012.121;05139;05766; 00343
