0.011,137
0.021,137
0.032,137
0.045,137
0.049,137
0.06,137
0.079,137
0.098,137
0.109,137
0.12,137
0.13,137
0.139,137
0.149,137
0.16,137
0.169,137
0.179,137
0.19,137
0.199,137
0.209,147
0.22,137
0.239,137
0.25,137
0.26,147
0.269,147
0.28,137
0.29,137
0.299,137
0.309,137
0.32,137
0.329,147
0.339,147
0.35,147
0.359,137
0.376,137
0.391,147
0.408,137
0.42,147
0.438,137
0.452,137
0.467,147
0.484,137
0.499,147
0.514,147
0.531,137
0.546,137
0.561,147
0.608,147
0.64,147
0.655,147
0.702,137
0.734,147
0.749,147
0.781,147
0.811,147
0.828,147
0.843,147
0.858,147
0.875,147
0.89,137
0.905,147
0.92,137
0.937,137
0.954,147
0.967,147
0.984,147
0.999,147
1.016,147
1.031,147
1.046,147
1.063,137
1.078,147
1.092,137
1.107,147
1.124,147
1.139,147
1.154,147
1.171,137
1.186,147
1.201,137
1.216,147
1.231,147
1.248,147
1.263,147
1.278,147
1.295,137
1.31,147
1.327,147
1.342,137
1.357,147
1.372,147
1.387,147
1.404,147
1.419,147
1.434,147
1.451,137
1.466,147
1.481,147
1.498,147
1.513,137
1.528,147
1.543,137
1.56,147
1.575,147
1.59,137
1.607,147
1.622,147
1.639,147
1.654,147
1.668,147
1.683,147
1.698,137
1.715,147
1.73,137
1.747,147
1.762,137
1.777,147
1.792,147
1.809,147
1.824,147
1.839,137
1.854,147
1.871,137
1.886,147
1.903,147
1.918,147
1.933,147
1.948,137
1.965,147
1.98,147
1.997,147
2.01,137
2.029,147
2.042,147
2.059,147
2.074,147
2.091,137
2.106,147
2.121,137
2.136,147
2.153,147
2.168,147
2.183,147
2.2,147
2.215,147
2.244,147
2.262,137
2.276,147
2.291,147
2.308,137
2.323,147
2.338,147
2.355,147
2.37,137
2.385,147
2.402,147
2.417,147
2.432,147
2.447,147
2.464,147
2.479,147
2.494,147
2.511,147
2.528,147
2.541,147
2.558,147
2.573,147
2.588,137
2.603,147
2.62,147
2.635,137
2.65,147
2.667,147
2.682,147
2.699,137
2.714,137
2.729,147
2.744,147
2.759,147
2.776,147
2.791,147
2.806,147
2.823,147
2.838,147
2.852,137
2.872,147
2.884,147
2.899,147
2.914,147
2.931,147
2.946,147
2.961,147
2.978,147
2.993,147
3.008,147
3.025,147
3.04,147
3.055,147
3.07,147
3.087,147
3.102,147
3.117,147
3.134,137
3.149,147
3.164,147
3.181,147
3.196,147
3.211,147
3.226,147
3.243,147
3.258,137
3.275,147
3.29,147
3.305,137
3.32,147
3.337,147
3.352,147
3.369,147
3.382,147
3.399,137
3.414,147
3.428,147
3.446,147
3.46,147
3.475,147
3.493,157
3.507,157
3.554,157
3.571,157
3.586,157
3.603,157
3.616,157
3.633,157
3.663,157
3.68,157
3.695,157
3.725,157
3.742,157
3.757,157
3.772,147
3.789,157
3.804,157
3.821,147
3.836,157
3.851,157
3.866,157
3.883,157
3.898,157
3.913,157
3.928,147
3.945,157
3.96,157
3.977,157
3.992,157
4.007,157
4.022,157
4.039,157
4.054,157
4.068,157
4.083,157
4.101,157
4.118,157
4.13,157
4.147,157
4.162,157
4.179,157
4.192,157
4.209,157
4.224,157
4.239,157
4.256,157
4.271,157
4.286,157
4.303,157
4.318,157
4.333,157
4.348,157
4.365,157
4.38,157
4.395,157
4.412,157
4.427,157
4.442,157
4.459,157
4.474,157
4.489,157
4.504,157
4.521,157
4.536,157
4.553,157
4.568,157
4.583,157
4.598,157
4.615,157
4.63,157
4.645,157
4.659,157
4.677,157
4.691,157
4.706,157
4.723,157
4.738,157
4.753,157
4.77,157
4.785,157
4.8,157
4.815,157
4.832,157
4.847,157
4.862,157
4.879,157
4.894,157
4.909,157
4.926,157
4.941,157
4.988,157
5.005,157
5.02,157
5.035,157
5.052,157
5.067,157
5.097,157
5.114,157
5.129,157
5.144,157
5.161,157
5.176,157
5.191,157
5.208,157
5.223,157
5.238,157
5.253,157
5.27,167
5.285,167
5.302,167
5.317,167
5.331,167
5.349,167
5.363,167
5.378,167
5.396,167
5.408,167
5.425,167
5.44,157
5.455,167
5.472,167
5.487,167
5.502,167
5.519,167
5.534,167
5.551,167
5.566,167
5.581,167
5.596,167
5.613,167
