0.026,3685
0.057,4779
0.078,4779
0.096,4779
0.109,4779
0.139,4779
0.157,4779
0.17,4779
0.187,4779
0.2,4779
0.217,4779
0.248,4779
0.265,4779
0.278,4779
0.296,4779
0.309,4779
0.326,4779
0.357,4779
0.374,4779
0.387,4779
0.405,4779
0.418,4779
0.435,4779
0.466,4779
0.483,4779
0.496,4779
0.514,4779
0.527,4779
0.544,4779
0.561,4779
0.574,4779
0.592,4779
0.605,4779
0.622,4779
0.635,4779
0.653,4779
0.67,4779
0.683,4779
0.701,4779
0.714,4779
0.731,4779
0.748,4779
0.761,4779
0.779,4779
0.792,4779
0.809,4779
0.822,4779
0.84,4779
0.857,4779
0.87,4779
0.888,4779
0.901,4779
0.918,4779
0.949,4779
0.966,4779
0.979,4779
0.997,4779
1.01,4779
1.027,4779
1.058,4779
1.075,4779
1.088,4779
1.106,4779
1.123,4779
1.136,4779
1.166,4779
1.184,4779
1.197,4779
1.214,4779
1.227,4779
1.245,4779
1.275,4779
1.293,4779
1.306,4779
1.323,4779
1.336,4779
1.354,4779
1.371,4779
1.384,4779
1.401,4779
1.415,4779
1.432,4779
1.449,4779
1.462,4779
1.48,4779
1.497,4779
1.51,4779
1.528,4779
1.541,4779
1.558,4779
1.571,4779
1.589,4779
1.602,4779
1.619,4779
1.632,4779
1.65,4779
1.667,4779
1.684,4779
1.698,4779
1.715,4779
1.728,4779
1.758,4779
1.776,4779
1.789,4779
1.806,4779
1.824,4779
1.837,4779
1.854,4779
1.867,4779
1.885,4779
1.902,4779
1.915,4779
1.932,4779
1.945,4779
1.963,4779
1.976,4779
1.993,4779
2.006,4779
2.024,4779
2.037,4779
2.054,4779
2.085,4779
2.102,4779
2.119,4779
2.133,4779
2.15,4416
2.163,4416
2.18,4416
2.194,4416
2.211,4416
2.228,4416
2.241,4416
2.259,4416
2.272,4416
2.289,4416
2.307,4416
2.32,4416
2.337,4416
2.35,4416
2.368,4416
2.381,4416
2.398,4416
2.411,4416
2.429,4416
2.446,4416
2.459,4416
2.476,4416
2.494,4416
2.507,4416
2.52,4416
2.537,4416
2.555,4416
2.568,4416
2.585,4416
2.598,4416
2.616,4416
2.629,4416
2.646,4416
2.663,4416
2.677,4416
2.694,4416
2.711,4416
2.724,4416
2.742,4416
2.755,4416
2.772,4416
2.786,4416
2.803,4416
2.816,4416
2.833,4416
2.846,4416
2.864,4416
2.881,4416
2.894,4416
2.912,4416
2.929,4416
2.942,4416
2.959,4416
2.973,4416
2.99,4416
3.003,4416
3.02,4416
3.038,4416
3.051,4416
3.068,4416
3.086,4416
3.099,4416
3.112,4416
3.129,4416
3.147,4416
3.16,4416
3.177,4416
3.194,4416
3.207,4416
3.221,4416
3.238,4416
3.255,4416
3.268,4416
