0.011,0
0.021,0
0.032,0
0.045,0
0.049,0
0.06,0
0.079,0
0.098,0
0.109,0
0.12,0
0.13,0
0.139,0
0.149,0
0.16,0
0.169,0
0.179,1854
0.19,1854
0.199,1854
0.209,1854
0.22,1854
0.239,3018
0.25,3018
0.26,3018
0.269,3018
0.28,884
0.29,884
0.299,1108
0.309,1108
0.32,1259
0.329,1259
0.339,1259
0.35,1379
0.359,1379
0.376,1485
0.391,1555
0.408,1632
0.42,1655
0.438,1679
0.452,1679
0.467,1704
0.484,1729
0.499,1742
0.514,1769
0.531,1796
0.546,1810
0.561,1824
0.608,1869
0.64,1899
0.655,1915
0.702,1947
0.734,1964
0.749,1980
0.781,1997
0.811,1997
0.828,2015
0.843,2032
0.858,2015
0.875,2032
0.89,2050
0.905,2032
0.92,2050
0.937,2050
0.954,2069
0.967,2069
0.984,2069
0.999,2087
1.016,2087
1.031,2069
1.046,2106
1.063,2087
1.078,2087
1.092,2106
1.107,2106
1.124,2106
1.139,2106
1.154,2126
1.171,2106
1.186,2126
1.201,2106
1.216,2126
1.231,2126
1.248,2126
1.263,2125
1.278,2145
1.295,2126
1.31,2145
1.327,2126
1.342,2145
1.357,2145
1.372,2145
1.387,2145
1.404,2145
1.419,2165
1.434,2145
1.451,2145
1.466,2165
1.481,2145
1.498,2165
1.513,2145
1.528,2165
1.543,2145
1.56,2165
1.575,2145
1.59,2165
1.607,2165
1.622,2165
1.639,2165
1.654,2165
1.668,2165
1.683,2165
1.698,2165
1.715,2165
1.73,2165
1.747,2165
1.762,2165
1.777,2165
1.792,2165
1.809,2165
1.824,2165
1.839,2165
1.854,2165
1.871,2165
1.886,2165
1.903,2165
1.918,2165
1.933,2165
1.948,2165
1.965,2165
1.98,2165
1.997,2165
2.01,2165
2.029,2145
2.042,2145
2.059,2165
2.074,2165
2.091,2165
2.106,2145
2.121,2165
2.136,2165
2.153,2145
2.168,2145
2.183,2165
2.2,2165
2.215,2145
2.244,2165
2.262,2145
2.276,2165
2.291,2165
2.308,2165
2.323,2165
2.338,2165
2.355,2185
2.37,2185
2.385,2185
2.402,2185
2.417,2186
2.432,2185
2.447,2206
2.464,2186
2.479,2206
2.494,2206
2.511,2206
2.528,2206
2.541,2206
2.558,2228
2.573,2227
2.588,2228
2.603,2228
2.62,2227
2.635,2249
2.65,2249
2.667,2249
2.682,2249
2.699,2249
2.714,2271
2.729,2271
2.744,2271
2.759,2294
2.776,2271
2.791,2294
2.806,2294
2.823,2294
2.838,2317
2.852,2294
2.872,2317
2.884,2317
2.899,2317
2.914,2340
2.931,2317
2.946,2340
2.961,2364
2.978,2340
2.993,2340
3.008,2364
3.025,2364
3.04,2388
3.055,2364
3.07,2388
3.087,2388
3.102,2388
3.117,2388
3.134,2413
3.149,2413
3.164,2413
3.181,2413
3.196,2413
3.211,2438
3.226,2438
3.243,2438
3.258,2438
3.275,2438
3.29,2464
3.305,2464
3.32,2464
3.337,2464
3.352,2491
3.369,2491
3.382,2491
3.399,2518
3.414,2491
3.428,2546
3.446,2518
3.46,2518
3.475,2546
3.493,2546
3.507,2546
3.554,2574
3.571,2574
3.586,2603
3.603,2574
3.616,2603
3.633,2603
3.663,2603
3.68,2632
3.695,2603
3.725,2632
3.742,2663
3.757,2663
3.772,2663
3.789,2663
3.804,2663
3.821,2663
3.836,2693
3.851,2693
3.866,2694
3.883,2725
3.898,2694
3.913,2725
3.928,2725
3.945,2725
3.96,2725
3.977,2725
3.992,2758
4.007,2758
4.022,2758
4.039,2758
4.054,2758
4.068,2791
4.083,2791
4.101,2791
4.118,2791
4.13,2825
4.147,2791
4.162,2791
4.179,2825
4.192,2825
4.209,2791
4.224,2825
4.239,2825
4.256,2860
4.271,2860
4.286,2860
4.303,2860
4.318,2896
4.333,2860
4.348,2860
4.365,2896
4.38,2896
4.395,2896
4.412,2896
4.427,2896
4.442,2896
4.459,2932
4.474,2932
4.489,2932
4.504,2932
4.521,2932
4.536,2932
4.553,2970
4.568,2970
4.583,2932
4.598,2970
4.615,2970
4.63,2970
4.645,2970
4.659,2970
4.677,2970
4.691,2970
4.706,3008
4.723,2970
4.738,3008
4.753,3008
4.77,3008
4.785,3008
4.8,3048
4.815,3048
4.832,3008
4.847,3048
4.862,3008
4.879,3048
4.894,3048
4.909,3048
4.926,3048
4.941,3048
4.988,3089
5.005,3048
5.02,3089
5.035,3089
5.052,3089
5.067,3089
5.097,3089
5.114,3089
5.129,3089
5.144,3130
5.161,3130
5.176,3173
5.191,3130
5.208,3131
5.223,3130
5.238,3173
5.253,3130
5.27,3173
5.285,3173
5.302,3173
5.317,3173
5.331,3173
5.349,3173
5.363,3173
5.378,3217
5.396,3217
5.408,3217
5.425,3217
5.44,3217
5.455,3217
5.472,3217
5.487,3217
5.502,3217
5.519,3217
5.534,3262
5.551,3217
5.566,3262
5.581,3262
5.596,3262
5.613,3262
5.628,3262
5.643,3262
5.658,3262
5.675,3309
5.69,3262
5.705,3309
5.72,3309
5.737,3309
5.752,3309
5.767,3309
5.784,3309
5.799,3309
5.814,3309
5.831,3357
5.846,3309
5.863,3309
5.875,3357
5.893,3357
5.907,3357
5.925,3357
5.939,3357
5.954,3357
5.969,3357
5.986,3357
6.001,3357
6.016,3357
6.031,3406
6.048,3406
6.063,3357
6.078,3457
6.095,3406
6.11,3457
6.125,3406
6.142,3457
6.157,3406
6.174,3457
6.189,3457
6.204,3457
6.219,3457
6.236,3457
6.251,3457
6.266,3457
6.281,3457
6.298,3457
6.313,3457
6.33,3457
6.375,3509
6.392,3509
6.407,3509
6.424,3509
6.439,3564
6.454,3509
6.469,3564
6.486,3564
6.501,3510
6.53,3564
6.547,3564
6.562,3564
6.579,3564
6.594,3619
6.611,3564
6.624,3564
6.641,3619
6.656,3619
6.671,3564
6.686,3619
6.703,3564
6.718,3564
6.735,3619
6.75,3619
6.767,3677
6.78,3619
6.797,3619
6.812,3677
6.829,3677
6.842,3619
6.859,3677
6.876,3677
6.891,3677
6.906,3677
6.923,3677
6.936,3677
6.953,3736
6.968,3677
6.985,3677
6.998,3736
7.015,3677
7.03,3677
7.045,3736
7.062,3736
7.079,3677
7.091,3736
7.109,3736
7.124,3677
7.141,3736
7.156,3736
7.179,3736
7.185,3736
7.203,3736
7.217,3736
7.234,3736
7.247,3736
7.264,3736
7.279,3736
7.294,3736
7.309,3736
7.326,3736
7.341,3736
7.358,3736
7.373,3736
7.388,3797
7.403,3736
7.42,3797
7.435,3797
7.45,3736
7.465,3736
7.482,3736
7.497,3797
7.514,3797
7.529,3736
7.544,3797
7.559,3797
7.576,3797
7.591,3797
7.608,3797
7.621,3797
7.638,3797
7.653,3797
7.67,3861
7.685,3797
7.7,3797
7.714,3860
7.732,3797
7.746,3797
7.761,3797
7.808,3797
7.825,3861
7.84,3860
7.857,3861
7.872,3861
7.902,3861
7.919,3926
7.934,3860
7.964,3926
7.981,3926
7.996,3926
8.013,3926
8.028,3926
8.045,3994
8.058,3926
8.075,3926
