57.069;11136;-0.011449;0.35562;3.352;6.7969
57.357;10976;-0.011383;0.35558;3.3473;6.7969
57.647;11150;-0.011306;0.35423;3.3461;6.7969
57.942;11195;-0.011287;0.3547;3.3502;6.7969
58.235;10990;-0.01152;0.35234;3.3512;6.7969
58.524;11153;-0.011223;0.34822;3.3558;6.7969
58.819;11196;-0.011385;0.34424;3.3614;6.7969
59.109;11206;-0.011485;0.34705;3.3628;6.7969
59.399;11209;-0.011154;0.34619;3.3632;6.7969
59.686;11210;-0.011544;0.34565;3.3632;6.7969
59.973;11432;-0.01295;0.34924;3.5979;7.2835
60.259;12224;-0.014439;0.38297;3.8669;7.8434
60.56;12701;-0.01465;0.41325;3.9375;7.9903
60.859;12813;-0.014822;0.42262;3.9507;8.0181
61.156;12848;-0.014806;0.42444;3.9583;8.0338
61.444;12857;-0.014623;0.44401;3.9559;8.029
61.734;12577;-0.014755;0.4472;3.9597;8.0278
62.028;12505;-0.015087;0.45324;3.965;8.0362
62.323;12501;-0.014932;0.46371;3.9707;8.0383
62.619;12769;-0.014953;0.46765;3.9765;8.0389
62.919;12837;-0.014958;0.4796;3.978;8.0302
63.223;12854;-0.01514;0.47215;3.9696;8.0281
63.521;12589;-0.014945;0.47968;3.9675;8.0275
63.819;12522;-0.015076;0.48036;3.9626;8.0362
64.12;12776;-0.014749;0.46725;3.9657;8.0383
64.42;12569;-0.014667;0.46854;3.9621;8.0389
64.713;12518;-0.014885;0.47067;3.9612;8.039
65.011;12782;-0.015121;0.47472;3.961;8.0391
65.313;12848;-0.01488;0.46238;3.9654;8.0391
65.62;12585;-0.014759;0.45183;3.9709;8.0391
65.92;12521;-0.01503;0.45486;3.9766;8.0391
66.22;12775;-0.015037;0.4662;3.978;8.0303
66.514;12839;-0.01498;0.47719;3.9784;8.0368
66.815;12855;-0.014905;0.48558;3.9741;8.0297
67.113;12859;-0.014946;0.47466;3.9686;8.0279
67.412;12867;-0.014837;0.47048;3.9673;8.0363
67.711;12862;-0.014869;0.47056;3.9625;8.0384
68.021;12596;-0.015059;0.46649;3.9613;8.0389
68.323;12524;-0.015105;0.45452;3.9654;8.039
68.622;12776;-0.015056;0.45249;3.9621;8.0391
68.927;12847;-0.015044;0.45529;3.9656;8.0391
69.228;12857;-0.015041;0.45838;3.9709;8.0303
